stationID,stationName,Latitude,Longitude,01_MINT,C01_MINT,01_MAXT,C01_MAXT,01_PREC,C01_PREC,02_MINT,C02_MINT,02_MAXT,C02_MAXT,02_PREC,C02_PREC,03_MINT,C03_MINT,03_MAXT,C03_MAXT,03_PREC,C03_PREC,04_MINT,C04_MINT,04_MAXT,C04_MAXT,04_PREC,C04_PREC,05_MINT,C05_MINT,05_MAXT,C05_MAXT,05_PREC,C05_PREC,06_MINT,C06_MINT,06_MAXT,C06_MAXT,06_PREC,C06_PREC,07_MINT,C07_MINT,07_MAXT,C07_MAXT,07_PREC,C07_PREC,08_MINT,C08_MINT,08_MAXT,C08_MAXT,08_PREC,C08_PREC,09_MINT,C09_MINT,09_MAXT,C09_MAXT,09_PREC,C09_PREC,10_MINT,C10_MINT,10_MAXT,C10_MAXT,10_PREC,C10_PREC,11_MINT,C11_MINT,11_MAXT,C11_MAXT,11_PREC,C11_PREC,12_MINT,C12_MINT,12_MAXT,C12_MAXT,12_PREC,C12_PREC,1967_MINT,CYR_MINT,1967_MAXT,CYR_MAXT,1967_PREC,CYR_PREC,
IA7161,ROCKWELL-CITY,42.4,-94.62,12.0,7.9,33.0,26.7,0.8,0.75,9.0,14.1,33.0,33.2,0.25,0.82,27.0,24.3,53.0,44.1,0.55,1.99,38.0,37.1,64.0,60.6,1.56,3.0,44.0,49.0,70.0,72.7,2.46,4.21,59.0,58.7,79.0,81.9,11.69,4.73,60.0,62.8,84.0,85.3,2.56,3.96,57.0,60.4,83.0,83.0,4.54,3.87,48.0,51.1,75.0,75.5,2.17,3.19,39.0,39.9,62.0,63.9,1.33,2.17,25.0,26.3,46.0,45.5,0.21,1.42,17.0,14.1,36.0,31.6,1.05,0.93,36.5,37.2,59.9,58.7,29.17,31.04,
IA7312,SAC-CITY,42.43,-95.0,12.0,7.5,31.0,26.2,0.41,0.73,9.0,13.5,32.0,33.0,0.32,0.9,28.0,23.8,53.0,43.7,1.0,2.12,38.0,36.5,63.0,60.3,2.26,3.0,45.0,48.1,69.0,72.4,2.32,4.16,59.0,57.9,79.0,81.5,13.3,4.71,61.0,62.6,84.0,85.4,2.38,3.64,58.0,60.3,83.0,83.2,3.24,3.87,49.0,50.7,74.0,75.0,2.44,3.16,40.0,39.4,61.0,63.6,1.09,2.18,26.0,25.9,46.0,45.1,0.06,1.45,18.0,13.7,35.0,31.1,0.92,1.02,36.9,36.7,59.3,58.4,29.74,30.94,
IA7613,SHENANDOAH-1-NE,40.78,-95.35,16.0,13.1,38.0,32.8,0.54,0.75,16.0,18.9,42.0,39.7,0.38,1.0,31.0,28.4,60.0,50.4,1.64,2.06,43.0,40.3,68.0,65.0,3.0,2.96,48.0,51.7,72.0,75.4,3.11,4.32,60.0,61.1,81.0,84.2,10.22,4.85,62.0,65.7,85.0,88.4,2.36,4.34,59.0,63.3,85.0,86.4,1.17,3.81,51.0,54.0,77.0,78.9,3.08,3.39,43.0,42.5,66.0,67.8,2.84,2.4,29.0,29.7,50.0,50.5,0.48,1.71,22.0,18.7,40.0,37.2,1.01,0.99,40.1,40.7,63.7,63.1,29.83,32.59,
IA7664,SIBLEY-5-NNE,43.45,-95.72,7.0,3.4,28.0,23.2,1.26,0.61,5.0,9.8,29.0,29.8,0.93,0.8,24.0,20.7,51.0,40.5,0.54,1.8,34.0,33.6,62.0,57.8,2.75,2.8,39.0,45.7,68.0,70.9,1.43,3.56,55.0,55.7,78.0,79.7,7.34,4.51,58.0,60.1,84.0,83.4,1.62,3.18,54.0,57.7,82.0,81.2,4.48,3.95,47.0,48.0,75.0,73.3,0.53,2.91,36.0,36.6,62.0,61.9,0.76,1.83,22.0,22.7,45.0,42.7,0.18,1.32,14.0,10.0,33.0,28.4,1.08,0.77,33.1,33.7,58.2,56.1,22.9,28.04,
IA7669,SIDNEY,40.75,-95.65,15.0,13.5,37.0,33.1,0.95,0.72,16.0,19.4,41.0,40.0,0.35,0.96,31.0,28.6,59.0,50.6,2.17,2.09,43.0,40.9,67.0,65.0,3.53,3.05,48.0,52.3,72.0,75.1,4.09,4.36,59.0,61.4,80.0,84.0,9.99,4.48,62.0,66.0,87.0,88.1,1.07,4.86,59.0,63.7,86.0,86.2,1.89,4.04,50.0,54.7,76.0,78.8,3.24,3.44,43.0,43.5,66.0,68.0,3.36,2.57,29.0,30.3,50.0,50.5,0.5,1.69,21.0,19.2,39.0,37.5,1.12,0.95,39.8,41.2,63.5,63.1,32.26,33.22,
IA7678,SIGOURNEY,41.33,-92.2,17.0,11.8,37.0,29.9,0.97,0.99,13.0,17.4,34.0,36.3,0.53,0.97,31.0,27.0,52.0,47.0,2.47,2.17,43.0,39.5,63.0,61.9,5.58,3.45,47.0,51.0,72.0,72.8,2.91,4.24,60.0,60.6,80.0,81.9,4.69,4.23,61.0,64.9,84.0,86.3,4.34,4.17,58.0,62.5,80.0,84.3,1.69,4.09,51.0,53.7,74.0,76.4,3.35,3.69,42.0,42.5,64.0,65.2,5.12,2.71,29.0,29.8,47.0,48.7,1.43,2.26,22.0,17.9,39.0,35.1,2.01,1.13,39.6,39.9,60.8,60.5,35.09,34.09,
IA7708,SIOUX-CITY-WSO-AP,42.4,-96.38,9.0,8.2,30.0,27.8,0.41,0.58,10.0,14.9,34.0,34.2,0.28,0.76,27.0,24.9,52.0,45.0,0.26,1.71,37.0,37.6,62.0,61.4,2.02,2.41,46.0,49.9,67.0,72.9,4.21,3.63,60.0,59.5,78.0,82.0,8.78,3.64,62.0,64.3,85.0,86.1,2.02,3.31,58.0,62.0,82.0,83.8,1.35,2.95,50.0,51.5,75.0,75.6,1.08,2.49,38.0,39.5,63.0,64.3,1.26,1.74,24.0,25.8,47.0,46.1,0.01,1.13,17.0,13.8,33.0,32.3,0.75,0.7,36.6,37.7,59.1,59.4,22.43,25.05,
IA7726,SIOUX-RAPIDS,42.88,-95.15,9.0,5.5,32.0,25.2,0.91,0.58,6.0,11.8,32.0,31.7,0.22,0.73,26.0,22.4,50.0,42.0,0.25,1.71,36.0,35.5,61.0,59.3,2.73,2.83,42.0,47.5,68.0,72.0,3.29,3.69,58.0,57.3,79.0,81.1,8.38,4.45,60.0,61.5,86.0,84.5,0.53,3.63,56.0,59.2,84.0,82.5,0.84,4.07,47.0,49.4,76.0,74.3,1.08,3.01,36.0,37.9,62.0,62.6,1.33,1.91,25.0,24.3,44.0,44.0,0.09,1.38,15.0,11.7,34.0,29.8,0.0,0.81,34.8,35.4,59.1,57.5,19.65,28.81,
IA7979,STORM-LAKE-2-E,42.63,-95.18,4.0,5.2,29.0,24.6,0.49,0.62,2.0,11.2,28.0,30.8,0.1,0.75,20.0,21.3,49.0,41.3,0.5,1.86,31.0,34.5,59.0,58.0,3.09,3.1,37.0,46.7,66.0,70.3,3.72,4.04,57.0,56.7,76.0,79.4,10.8,4.82,58.0,61.1,82.0,83.4,2.61,4.1,54.0,58.9,80.0,81.2,3.01,4.31,46.0,49.2,72.0,73.5,1.55,3.26,36.0,37.8,61.0,62.0,1.42,2.06,22.0,24.3,44.0,44.0,0.1,1.34,15.0,11.6,34.0,29.8,0.74,0.77,32.0,34.9,56.8,56.6,28.13,31.02,
IA8266,TIPTON,41.78,-91.12,16.0,9.3,35.0,27.8,0.99,1.11,11.0,15.1,31.0,33.9,0.94,1.26,29.0,25.5,49.0,45.4,2.56,2.31,41.0,37.5,62.0,60.8,5.33,3.62,44.0,49.1,71.0,72.8,2.04,4.6,61.0,58.6,83.0,81.5,7.96,4.39,60.0,62.4,84.0,84.9,3.96,4.14,57.0,59.9,81.0,82.9,6.58,4.25,50.0,51.0,74.0,75.6,4.57,3.66,42.0,39.9,62.0,64.4,6.27,2.82,28.0,28.1,44.0,47.4,2.19,2.41,22.0,15.9,37.0,33.1,1.29,1.74,38.4,37.7,59.6,59.3,44.68,36.32,
IA8296,TOLEDO,41.98,-92.58,11.0,8.0,32.0,26.9,1.56,1.01,7.0,13.8,29.0,33.1,0.35,1.04,26.0,24.2,47.0,44.1,1.83,2.3,39.0,36.7,61.0,59.6,3.06,3.45,42.0,48.2,68.0,71.4,2.66,4.53,59.0,57.9,78.0,80.3,4.66,4.76,57.0,62.1,82.0,84.5,2.38,4.36,55.0,59.8,78.0,82.4,6.55,4.35,46.0,50.1,73.0,74.9,1.6,3.42,35.0,39.0,61.0,63.6,2.92,2.43,23.0,26.7,44.0,46.7,0.82,1.99,19.0,14.6,35.0,32.2,0.54,1.14,34.8,36.8,57.5,58.4,28.93,34.79,
IA8339,TRIPOLI-4-N,42.82,-92.25,11.0,6.0,31.0,24.4,2.08,0.89,6.0,12.5,27.0,30.7,1.05,0.91,27.0,23.5,46.0,42.0,2.47,2.08,39.0,36.2,59.0,58.4,1.94,3.46,43.0,47.9,67.0,71.1,2.45,4.3,58.0,57.4,79.0,80.1,7.25,4.38,59.0,61.4,81.0,83.5,2.71,4.26,55.0,59.1,78.0,81.5,3.79,4.45,48.0,50.0,72.0,73.6,1.35,3.11,39.0,39.1,59.0,62.0,2.4,2.48,25.0,26.0,41.0,44.0,1.11,1.83,18.0,13.1,34.0,29.7,0.97,1.11,35.8,36.1,56.4,56.8,29.57,33.26,
IA8568,VINTON,42.17,-92.0,14.0,9.3,34.0,27.3,1.36,0.95,8.0,15.3,29.0,33.7,0.81,0.91,28.0,25.6,48.0,45.0,1.82,2.1,39.0,38.0,61.0,61.2,2.94,3.41,44.0,49.3,68.0,72.9,1.89,4.25,60.0,58.4,81.0,81.6,5.52,4.16,59.0,62.3,82.0,85.3,1.3,4.01,56.0,60.3,79.0,83.1,4.22,4.01,48.0,51.3,73.0,75.5,2.24,3.59,40.0,40.4,61.0,64.1,3.73,2.37,27.0,27.9,43.0,46.6,1.18,1.96,19.0,15.8,35.0,32.4,1.43,1.25,36.9,37.9,58.1,59.1,28.44,32.96,
IA8688,WASHINGTON,41.28,-91.68,16.0,13.0,38.0,30.8,1.17,1.24,13.0,18.9,34.0,37.0,0.6,1.16,30.0,28.3,52.0,48.3,1.9,2.32,42.0,40.7,64.0,63.6,6.99,3.26,46.0,51.7,71.0,74.7,1.68,4.23,60.0,61.0,82.0,83.5,6.48,4.26,60.0,65.0,85.0,87.3,3.0,4.18,56.0,62.7,82.0,85.3,1.55,3.63,50.0,54.1,76.0,77.9,3.29,3.61,41.0,43.2,64.0,66.5,7.08,2.67,28.0,30.8,47.0,49.5,1.71,2.12,23.0,19.1,38.0,35.6,0.9,1.58,38.8,40.8,61.3,61.7,36.35,34.25,
IA8755,WAUKON,43.27,-91.48,10.0,6.5,28.0,23.3,1.44,0.67,3.0,12.2,24.0,29.7,0.37,0.62,24.0,22.6,42.0,40.7,1.76,1.63,37.0,35.9,57.0,56.9,1.65,3.39,42.0,47.7,66.0,69.1,1.54,3.96,58.0,57.0,76.0,77.4,4.32,4.21,58.0,61.2,80.0,81.3,0.78,4.19,55.0,59.3,77.0,79.4,1.34,4.09,49.0,50.3,71.0,71.3,1.65,3.25,40.0,39.5,58.0,60.3,2.67,2.13,25.0,25.8,39.0,42.7,0.74,1.78,17.0,13.1,32.0,28.5,1.1,0.83,35.1,36.0,54.3,55.1,19.36,30.75,
IA8806,WEBSTER-CITY,42.47,-93.8,12.0,7.5,31.0,26.2,1.0,0.73,9.0,13.7,31.0,32.5,0.17,0.89,27.0,24.1,50.0,43.6,1.26,1.87,39.0,36.6,62.0,60.3,2.27,2.98,45.0,48.4,68.0,72.6,2.1,4.06,58.0,58.0,78.0,81.1,8.48,4.92,59.0,62.2,82.0,84.4,2.0,4.36,56.0,59.8,80.0,82.2,2.99,4.32,48.0,50.4,73.0,74.9,2.81,2.9,38.0,39.2,61.0,63.5,1.56,2.25,25.0,26.1,44.0,45.3,0.43,1.53,18.0,13.7,35.0,31.1,0.53,1.04,36.2,36.7,58.1,58.2,25.6,31.85,
IA9067,WILLIAMSBURG,41.67,-92.02,16.0,10.1,36.0,28.9,0.79,1.06,10.0,16.0,33.0,35.2,0.55,1.0,29.0,26.0,51.0,46.5,1.88,2.1,41.0,38.0,63.0,61.9,4.91,3.53,44.0,49.7,71.0,73.2,1.67,4.59,59.0,59.3,81.0,81.8,3.82,4.64,58.0,63.3,83.0,85.6,2.9,4.31,56.0,60.9,80.0,83.7,3.98,4.28,49.0,51.8,75.0,76.2,4.94,3.76,41.0,40.6,63.0,65.0,4.08,2.53,27.0,28.4,46.0,48.1,1.16,2.28,21.0,16.6,37.0,34.1,0.95,1.32,37.9,38.4,60.0,60.1,31.63,35.39,
IA9132,WINTERSET,41.33,-94.0,14.0,10.4,35.0,30.2,0.84,0.91,13.0,16.1,35.0,36.4,0.38,1.02,28.0,25.7,53.0,47.1,1.67,1.91,41.0,38.2,63.0,62.5,2.35,3.17,46.0,49.6,70.0,73.1,2.57,4.09,59.0,58.6,78.0,81.6,8.58,4.53,58.0,63.3,83.0,85.9,0.9,3.81,57.0,61.1,83.0,84.0,0.47,3.93,48.0,51.8,75.0,76.2,3.6,3.54,40.0,41.0,62.0,65.2,2.43,2.2,26.0,28.0,46.0,48.3,0.37,1.81,20.0,16.3,37.0,34.9,0.43,0.95,37.5,38.4,60.2,60.5,24.59,31.89,
