State,County,lat,long
in,white,-86.8750,40.6250
in,white,-86.8750,40.7500
in,white,-86.8750,40.8750
in,pulaski,-86.8750,41.0000
in,pulaski,-86.8750,41.1250
in,starke,-86.8750,41.2500
in,la porte,-86.8750,41.3750
in,la porte,-86.8750,41.5000
in,la porte,-86.8750,41.6250
wi,door,-86.8750,45.3750
mi,delta,-86.8750,45.7500
mi,delta,-86.8750,45.8750
mi,delta,-86.8750,46.0000
mi,delta,-86.8750,46.1250
mi,alger,-86.8750,46.2500
mi,alger,-86.8750,46.3750
tn,williamson,-86.7500,36.0000
tn,davidson,-86.7500,36.1250
tn,davidson,-86.7500,36.2500
tn,davidson,-86.7500,36.3750
tn,robertson,-86.7500,36.5000
tn,robertson,-86.7500,36.6250
ky,logan,-86.7500,36.7500
ky,logan,-86.7500,36.8750
ky,logan,-86.7500,37.0000
ky,butler,-86.7500,37.1250
ky,butler,-86.7500,37.2500
ky,ohio,-86.7500,37.3750
ky,ohio,-86.7500,37.5000
ky,ohio,-86.7500,37.6250
ky,hancock,-86.7500,37.7500
ky,hancock,-86.7500,37.8750
in,perry,-86.7500,38.0000
in,perry,-86.7500,38.1250
in,dubois,-86.7500,38.2500
in,dubois,-86.7500,38.3750
in,dubois,-86.7500,38.5000
in,martin,-86.7500,38.6250
in,martin,-86.7500,38.7500
in,martin,-86.7500,38.8750
in,greene,-86.7500,39.0000
in,greene,-86.7500,39.1250
in,owen,-86.7500,39.2500
in,owen,-86.7500,39.3750
in,putnam,-86.7500,39.5000
in,putnam,-86.7500,39.6250
in,putnam,-86.7500,39.7500
in,montgomery,-86.7500,39.8750
in,montgomery,-86.7500,40.0000
in,montgomery,-86.7500,40.1250
in,tippecanoe,-86.7500,40.2500
in,tippecanoe,-86.7500,40.3750
in,tippecanoe,-86.7500,40.5000
in,carroll,-86.7500,40.6250
in,white,-86.7500,40.7500
in,white,-86.7500,40.8750
in,pulaski,-86.7500,41.0000
in,pulaski,-86.7500,41.1250
in,starke,-86.7500,41.2500
in,la porte,-86.7500,41.3750
in,la porte,-86.7500,41.5000
in,la porte,-86.7500,41.6250
in,la porte,-86.7500,41.7500
mi,delta,-86.7500,45.8750
mi,delta,-86.7500,46.0000
mi,delta,-86.7500,46.1250
mi,alger,-86.7500,46.2500
mi,alger,-86.7500,46.3750
tn,davidson,-86.6250,36.0000
tn,davidson,-86.6250,36.1250
tn,davidson,-86.6250,36.2500
tn,sumner,-86.6250,36.3750
tn,sumner,-86.6250,36.5000
tn,robertson,-86.6250,36.6250
ky,simpson,-86.6250,36.7500
ky,simpson,-86.6250,36.8750
ky,warren,-86.6250,37.0000
ky,warren,-86.6250,37.1250
ky,butler,-86.6250,37.2500
ky,butler,-86.6250,37.3750
ky,grayson,-86.6250,37.5000
ky,breckinridge,-86.6250,37.6250
ky,breckinridge,-86.6250,37.7500
in,perry,-86.6250,37.8750
in,perry,-86.6250,38.0000
in,perry,-86.6250,38.1250
in,perry,-86.6250,38.2500
in,crawford,-86.6250,38.3750
in,orange,-86.6250,38.5000
in,orange,-86.6250,38.6250
in,lawrence,-86.6250,38.7500
in,lawrence,-86.6250,38.8750
in,monroe,-86.6250,39.0000
in,monroe,-86.6250,39.1250
in,monroe,-86.6250,39.2500
in,morgan,-86.6250,39.3750
in,morgan,-86.6250,39.5000
in,hendricks,-86.6250,39.6250
in,hendricks,-86.6250,39.7500
in,hendricks,-86.6250,39.8750
in,boone,-86.6250,40.0000
in,boone,-86.6250,40.1250
in,clinton,-86.6250,40.2500
in,clinton,-86.6250,40.3750
in,carroll,-86.6250,40.5000
in,carroll,-86.6250,40.6250
in,white,-86.6250,40.7500
in,white,-86.6250,40.8750
in,pulaski,-86.6250,41.0000
in,pulaski,-86.6250,41.1250
in,starke,-86.6250,41.2500
in,starke,-86.6250,41.3750
in,la porte,-86.6250,41.5000
in,la porte,-86.6250,41.6250
in,la porte,-86.6250,41.7500
mi,berrien,-86.6250,41.8750
mi,delta,-86.6250,45.6250
mi,delta,-86.6250,45.7500
mi,delta,-86.6250,45.8750
mi,delta,-86.6250,46.0000
mi,delta,-86.6250,46.1250
mi,alger,-86.6250,46.2500
mi,alger,-86.6250,46.3750
tn,rutherford,-86.5000,36.0000
tn,wilson,-86.5000,36.1250
tn,wilson,-86.5000,36.2500
tn,sumner,-86.5000,36.3750
tn,sumner,-86.5000,36.5000
tn,sumner,-86.5000,36.6250
ky,simpson,-86.5000,36.7500
ky,warren,-86.5000,36.8750
ky,warren,-86.5000,37.0000
ky,warren,-86.5000,37.1250
ky,butler,-86.5000,37.2500
ky,grayson,-86.5000,37.3750
ky,grayson,-86.5000,37.5000
ky,breckinridge,-86.5000,37.6250
ky,breckinridge,-86.5000,37.7500
ky,breckinridge,-86.5000,37.8750
ky,breckinridge,-86.5000,38.0000
in,perry,-86.5000,38.1250
in,crawford,-86.5000,38.2500
in,crawford,-86.5000,38.3750
in,orange,-86.5000,38.5000
in,orange,-86.5000,38.6250
in,lawrence,-86.5000,38.7500
in,lawrence,-86.5000,38.8750
in,monroe,-86.5000,39.0000
in,monroe,-86.5000,39.1250
in,monroe,-86.5000,39.2500
in,morgan,-86.5000,39.3750
in,morgan,-86.5000,39.5000
in,hendricks,-86.5000,39.6250
in,hendricks,-86.5000,39.7500
in,hendricks,-86.5000,39.8750
in,boone,-86.5000,40.0000
in,boone,-86.5000,40.1250
in,clinton,-86.5000,40.2500
in,clinton,-86.5000,40.3750
in,carroll,-86.5000,40.5000
in,carroll,-86.5000,40.6250
in,cass,-86.5000,40.7500
in,cass,-86.5000,40.8750
in,pulaski,-86.5000,41.0000
in,pulaski,-86.5000,41.1250
in,starke,-86.5000,41.2500
in,starke,-86.5000,41.3750
in,st. joseph,-86.5000,41.5000
in,la porte,-86.5000,41.6250
in,st. joseph,-86.5000,41.7500
mi,berrien,-86.5000,41.8750
mi,berrien,-86.5000,42.0000
mi,oceana,-86.5000,43.6250
mi,delta,-86.5000,45.7500
mi,delta,-86.5000,45.8750
mi,delta,-86.5000,46.0000
mi,delta,-86.5000,46.1250
mi,schoolcraft,-86.5000,46.2500
mi,alger,-86.5000,46.3750
mi,alger,-86.5000,46.5000
tn,rutherford,-86.3750,36.0000
tn,wilson,-86.3750,36.1250
tn,wilson,-86.3750,36.2500
tn,sumner,-86.3750,36.3750
tn,sumner,-86.3750,36.5000
tn,sumner,-86.3750,36.6250
ky,allen,-86.3750,36.7500
ky,warren,-86.3750,36.8750
ky,warren,-86.3750,37.0000
ky,warren,-86.3750,37.1250
ky,edmonson,-86.3750,37.2500
ky,grayson,-86.3750,37.3750
ky,grayson,-86.3750,37.5000
ky,breckinridge,-86.3750,37.6250
ky,breckinridge,-86.3750,37.7500
ky,breckinridge,-86.3750,37.8750
ky,meade,-86.3750,38.0000
ky,meade,-86.3750,38.1250
in,crawford,-86.3750,38.2500
in,crawford,-86.3750,38.3750
in,orange,-86.3750,38.5000
in,orange,-86.3750,38.6250
in,lawrence,-86.3750,38.7500
in,lawrence,-86.3750,38.8750
in,monroe,-86.3750,39.0000
in,monroe,-86.3750,39.1250
in,monroe,-86.3750,39.2500
in,morgan,-86.3750,39.3750
in,morgan,-86.3750,39.5000
in,morgan,-86.3750,39.6250
in,hendricks,-86.3750,39.7500
in,hendricks,-86.3750,39.8750
in,boone,-86.3750,40.0000
in,boone,-86.3750,40.1250
in,clinton,-86.3750,40.2500
in,clinton,-86.3750,40.3750
in,howard,-86.3750,40.5000
in,carroll,-86.3750,40.6250
in,cass,-86.3750,40.7500
in,cass,-86.3750,40.8750
in,fulton,-86.3750,41.0000
in,fulton,-86.3750,41.1250
in,marshall,-86.3750,41.2500
in,marshall,-86.3750,41.3750
in,st. joseph,-86.3750,41.5000
in,st. joseph,-86.3750,41.6250
in,st. joseph,-86.3750,41.7500
mi,berrien,-86.3750,41.8750
mi,berrien,-86.3750,42.0000
mi,berrien,-86.3750,42.1250
mi,muskegon,-86.3750,43.3750
mi,oceana,-86.3750,43.5000
mi,oceana,-86.3750,43.6250
mi,oceana,-86.3750,43.7500
mi,mason,-86.3750,43.8750
mi,mason,-86.3750,44.0000
mi,mason,-86.3750,44.1250
mi,schoolcraft,-86.3750,45.8750
mi,schoolcraft,-86.3750,46.0000
mi,schoolcraft,-86.3750,46.1250
mi,schoolcraft,-86.3750,46.2500
mi,alger,-86.3750,46.3750
mi,alger,-86.3750,46.5000
tn,wilson,-86.2500,36.0000
tn,wilson,-86.2500,36.1250
tn,wilson,-86.2500,36.2500
tn,trousdale,-86.2500,36.3750
tn,sumner,-86.2500,36.5000
tn,sumner,-86.2500,36.6250
ky,allen,-86.2500,36.7500
ky,allen,-86.2500,36.8750
ky,warren,-86.2500,37.0000
ky,edmonson,-86.2500,37.1250
ky,edmonson,-86.2500,37.2500
ky,grayson,-86.2500,37.3750
ky,grayson,-86.2500,37.5000
ky,hardin,-86.2500,37.6250
ky,breckinridge,-86.2500,37.7500
ky,breckinridge,-86.2500,37.8750
ky,meade,-86.2500,38.0000
in,harrison,-86.2500,38.1250
in,harrison,-86.2500,38.2500
in,harrison,-86.2500,38.3750
in,washington,-86.2500,38.5000
in,washington,-86.2500,38.6250
in,washington,-86.2500,38.7500
in,jackson,-86.2500,38.8750
in,jackson,-86.2500,39.0000
in,brown,-86.2500,39.1250
in,brown,-86.2500,39.2500
in,johnson,-86.2500,39.3750
in,johnson,-86.2500,39.5000
in,morgan,-86.2500,39.6250
in,marion,-86.2500,39.7500
in,marion,-86.2500,39.8750
in,boone,-86.2500,40.0000
in,boone,-86.2500,40.1250
in,clinton,-86.2500,40.2500
in,howard,-86.2500,40.3750
in,howard,-86.2500,40.5000
in,cass,-86.2500,40.6250
in,cass,-86.2500,40.7500
in,cass,-86.2500,40.8750
in,fulton,-86.2500,41.0000
in,fulton,-86.2500,41.1250
in,marshall,-86.2500,41.2500
in,marshall,-86.2500,41.3750
in,st. joseph,-86.2500,41.5000
in,st. joseph,-86.2500,41.6250
in,st. joseph,-86.2500,41.7500
mi,berrien,-86.2500,41.8750
mi,berrien,-86.2500,42.0000
mi,berrien,-86.2500,42.1250
mi,van buren,-86.2500,42.2500
mi,van buren,-86.2500,42.3750
mi,muskegon,-86.2500,43.1250
mi,muskegon,-86.2500,43.3750
mi,oceana,-86.2500,43.5000
mi,oceana,-86.2500,43.6250
mi,oceana,-86.2500,43.7500
mi,mason,-86.2500,43.8750
mi,mason,-86.2500,44.0000
mi,mason,-86.2500,44.1250
mi,manistee,-86.2500,44.2500
mi,manistee,-86.2500,44.3750
mi,schoolcraft,-86.2500,46.0000
mi,schoolcraft,-86.2500,46.1250
mi,schoolcraft,-86.2500,46.2500
mi,schoolcraft,-86.2500,46.3750
mi,schoolcraft,-86.2500,46.5000
mi,alger,-86.2500,46.6250
tn,wilson,-86.1250,36.0000
tn,wilson,-86.1250,36.1250
tn,wilson,-86.1250,36.2500
tn,trousdale,-86.1250,36.3750
tn,macon,-86.1250,36.5000
tn,macon,-86.1250,36.6250
ky,allen,-86.1250,36.7500
ky,allen,-86.1250,36.8750
ky,barren,-86.1250,37.0000
ky,edmonson,-86.1250,37.1250
ky,edmonson,-86.1250,37.2500
ky,grayson,-86.1250,37.3750
ky,grayson,-86.1250,37.5000
ky,hardin,-86.1250,37.6250
ky,hardin,-86.1250,37.7500
ky,meade,-86.1250,37.8750
ky,meade,-86.1250,38.0000
in,harrison,-86.1250,38.1250
in,harrison,-86.1250,38.2500
in,harrison,-86.1250,38.3750
in,washington,-86.1250,38.5000
in,washington,-86.1250,38.6250
in,washington,-86.1250,38.7500
in,jackson,-86.1250,38.8750
in,jackson,-86.1250,39.0000
in,brown,-86.1250,39.1250
in,brown,-86.1250,39.2500
in,johnson,-86.1250,39.3750
in,johnson,-86.1250,39.5000
in,johnson,-86.1250,39.6250
in,marion,-86.1250,39.7500
in,marion,-86.1250,39.8750
in,hamilton,-86.1250,40.0000
in,hamilton,-86.1250,40.1250
in,tipton,-86.1250,40.2500
in,tipton,-86.1250,40.3750
in,howard,-86.1250,40.5000
in,miami,-86.1250,40.6250
in,miami,-86.1250,40.7500
in,miami,-86.1250,40.8750
in,fulton,-86.1250,41.0000
in,fulton,-86.1250,41.1250
in,marshall,-86.1250,41.2500
in,marshall,-86.1250,41.3750
in,st. joseph,-86.1250,41.5000
in,st. joseph,-86.1250,41.6250
in,st. joseph,-86.1250,41.7500
mi,cass,-86.1250,41.8750
mi,cass,-86.1250,42.0000
mi,van buren,-86.1250,42.1250
mi,van buren,-86.1250,42.2500
mi,van buren,-86.1250,42.3750
mi,allegan,-86.1250,42.5000
mi,allegan,-86.1250,42.6250
mi,allegan,-86.1250,42.7500
mi,ottawa,-86.1250,42.8750
mi,ottawa,-86.1250,43.0000
mi,muskegon,-86.1250,43.1250
mi,muskegon,-86.1250,43.2500
mi,muskegon,-86.1250,43.3750
mi,oceana,-86.1250,43.5000
mi,oceana,-86.1250,43.6250
mi,oceana,-86.1250,43.7500
mi,mason,-86.1250,43.8750
mi,mason,-86.1250,44.0000
mi,mason,-86.1250,44.1250
mi,manistee,-86.1250,44.2500
mi,manistee,-86.1250,44.3750
mi,manistee,-86.1250,44.5000
mi,benzie,-86.1250,44.6250
mi,leelanau,-86.1250,45.0000
mi,schoolcraft,-86.1250,46.0000
mi,schoolcraft,-86.1250,46.1250
mi,schoolcraft,-86.1250,46.2500
mi,schoolcraft,-86.1250,46.3750
mi,schoolcraft,-86.1250,46.5000
mi,alger,-86.1250,46.6250
tn,de kalb,-86.0000,36.0000
tn,smith,-86.0000,36.1250
tn,smith,-86.0000,36.2500
tn,smith,-86.0000,36.3750
tn,macon,-86.0000,36.5000
tn,macon,-86.0000,36.6250
ky,allen,-86.0000,36.7500
ky,barren,-86.0000,36.8750
ky,barren,-86.0000,37.0000
ky,barren,-86.0000,37.1250
ky,hart,-86.0000,37.2500
ky,hart,-86.0000,37.3750
ky,hardin,-86.0000,37.5000
ky,hardin,-86.0000,37.6250
ky,hardin,-86.0000,37.7500
ky,meade,-86.0000,37.8750
in,harrison,-86.0000,38.0000
in,harrison,-86.0000,38.1250
in,harrison,-86.0000,38.2500
in,floyd,-86.0000,38.3750
in,washington,-86.0000,38.5000
in,washington,-86.0000,38.6250
in,washington,-86.0000,38.7500
in,jackson,-86.0000,38.8750
in,jackson,-86.0000,39.0000
in,bartholomew,-86.0000,39.1250
in,bartholomew,-86.0000,39.2500
in,johnson,-86.0000,39.3750
in,johnson,-86.0000,39.5000
in,johnson,-86.0000,39.6250
in,marion,-86.0000,39.7500
in,marion,-86.0000,39.8750
in,hamilton,-86.0000,40.0000
in,hamilton,-86.0000,40.1250
in,tipton,-86.0000,40.2500
in,tipton,-86.0000,40.3750
in,howard,-86.0000,40.5000
in,miami,-86.0000,40.6250
in,miami,-86.0000,40.7500
in,miami,-86.0000,40.8750
in,fulton,-86.0000,41.0000
in,kosciusko,-86.0000,41.1250
in,kosciusko,-86.0000,41.2500
in,kosciusko,-86.0000,41.3750
in,elkhart,-86.0000,41.5000
in,elkhart,-86.0000,41.6250
in,elkhart,-86.0000,41.7500
mi,cass,-86.0000,41.8750
mi,cass,-86.0000,42.0000
mi,van buren,-86.0000,42.1250
mi,van buren,-86.0000,42.2500
mi,van buren,-86.0000,42.3750
mi,allegan,-86.0000,42.5000
mi,allegan,-86.0000,42.6250
mi,allegan,-86.0000,42.7500
mi,ottawa,-86.0000,42.8750
mi,ottawa,-86.0000,43.0000
mi,muskegon,-86.0000,43.1250
mi,muskegon,-86.0000,43.2500
mi,newaygo,-86.0000,43.3750
mi,newaygo,-86.0000,43.5000
mi,newaygo,-86.0000,43.6250
mi,newaygo,-86.0000,43.7500
mi,lake,-86.0000,43.8750
mi,lake,-86.0000,44.0000
mi,lake,-86.0000,44.1250
mi,manistee,-86.0000,44.2500
mi,manistee,-86.0000,44.3750
mi,manistee,-86.0000,44.5000
mi,benzie,-86.0000,44.6250
mi,benzie,-86.0000,44.7500
mi,leelanau,-86.0000,44.8750
mi,leelanau,-86.0000,45.1250
mi,schoolcraft,-86.0000,46.0000
mi,schoolcraft,-86.0000,46.1250
mi,schoolcraft,-86.0000,46.2500
mi,schoolcraft,-86.0000,46.3750
mi,schoolcraft,-86.0000,46.5000
mi,alger,-86.0000,46.6250
tn,de kalb,-85.8750,36.0000
tn,smith,-85.8750,36.1250
tn,smith,-85.8750,36.2500
tn,smith,-85.8750,36.3750
tn,macon,-85.8750,36.5000
ky,monroe,-85.8750,36.6250
ky,monroe,-85.8750,36.7500
ky,barren,-85.8750,36.8750
ky,barren,-85.8750,37.0000
ky,barren,-85.8750,37.1250
ky,hart,-85.8750,37.2500
ky,hart,-85.8750,37.3750
ky,larue,-85.8750,37.5000
ky,hardin,-85.8750,37.6250
ky,hardin,-85.8750,37.7500
ky,hardin,-85.8750,37.8750
ky,bullitt,-85.8750,38.0000
ky,jefferson,-85.8750,38.1250
in,floyd,-85.8750,38.2500
in,floyd,-85.8750,38.3750
in,clark,-85.8750,38.5000
in,scott,-85.8750,38.6250
in,jackson,-85.8750,38.7500
in,jackson,-85.8750,38.8750
in,jackson,-85.8750,39.0000
in,bartholomew,-85.8750,39.1250
in,bartholomew,-85.8750,39.2500
in,shelby,-85.8750,39.3750
in,shelby,-85.8750,39.5000
in,shelby,-85.8750,39.6250
in,hancock,-85.8750,39.7500
in,hancock,-85.8750,39.8750
in,hamilton,-85.8750,40.0000
in,hamilton,-85.8750,40.1250
in,tipton,-85.8750,40.2500
in,tipton,-85.8750,40.3750
in,howard,-85.8750,40.5000
in,miami,-85.8750,40.6250
in,wabash,-85.8750,40.7500
in,wabash,-85.8750,40.8750
in,wabash,-85.8750,41.0000
in,kosciusko,-85.8750,41.1250
in,kosciusko,-85.8750,41.2500
in,kosciusko,-85.8750,41.3750
in,elkhart,-85.8750,41.5000
in,elkhart,-85.8750,41.6250
in,elkhart,-85.8750,41.7500
mi,cass,-85.8750,41.8750
mi,cass,-85.8750,42.0000
mi,van buren,-85.8750,42.1250
mi,van buren,-85.8750,42.2500
mi,van buren,-85.8750,42.3750
mi,allegan,-85.8750,42.5000
mi,allegan,-85.8750,42.6250
mi,allegan,-85.8750,42.7500
mi,ottawa,-85.8750,42.8750
mi,ottawa,-85.8750,43.0000
mi,ottawa,-85.8750,43.1250
mi,muskegon,-85.8750,43.2500
mi,newaygo,-85.8750,43.3750
mi,newaygo,-85.8750,43.5000
mi,newaygo,-85.8750,43.6250
mi,newaygo,-85.8750,43.7500
mi,lake,-85.8750,43.8750
mi,lake,-85.8750,44.0000
mi,lake,-85.8750,44.1250
mi,manistee,-85.8750,44.2500
mi,manistee,-85.8750,44.3750
mi,manistee,-85.8750,44.5000
mi,benzie,-85.8750,44.6250
mi,benzie,-85.8750,44.7500
mi,leelanau,-85.8750,44.8750
mi,schoolcraft,-85.8750,46.0000
mi,schoolcraft,-85.8750,46.1250
mi,schoolcraft,-85.8750,46.2500
mi,schoolcraft,-85.8750,46.3750
mi,schoolcraft,-85.8750,46.5000
mi,alger,-85.8750,46.6250
tn,de kalb,-85.7500,36.0000
tn,putnam,-85.7500,36.1250
tn,jackson,-85.7500,36.2500
tn,jackson,-85.7500,36.3750
tn,clay,-85.7500,36.5000
ky,monroe,-85.7500,36.6250
ky,monroe,-85.7500,36.7500
ky,barren,-85.7500,36.8750
ky,metcalfe,-85.7500,37.0000
ky,metcalfe,-85.7500,37.1250
ky,hart,-85.7500,37.2500
ky,hart,-85.7500,37.3750
ky,larue,-85.7500,37.5000
ky,larue,-85.7500,37.6250
ky,hardin,-85.7500,37.7500
ky,bullitt,-85.7500,37.8750
ky,bullitt,-85.7500,38.0000
ky,jefferson,-85.7500,38.1250
ky,jefferson,-85.7500,38.2500
in,clark,-85.7500,38.3750
in,clark,-85.7500,38.5000
in,scott,-85.7500,38.6250
in,scott,-85.7500,38.7500
in,jennings,-85.7500,38.8750
in,jennings,-85.7500,39.0000
in,jennings,-85.7500,39.1250
in,bartholomew,-85.7500,39.2500
in,shelby,-85.7500,39.3750
in,shelby,-85.7500,39.5000
in,shelby,-85.7500,39.6250
in,hancock,-85.7500,39.7500
in,hancock,-85.7500,39.8750
in,madison,-85.7500,40.0000
in,madison,-85.7500,40.1250
in,madison,-85.7500,40.2500
in,madison,-85.7500,40.3750
in,grant,-85.7500,40.5000
in,grant,-85.7500,40.6250
in,wabash,-85.7500,40.7500
in,wabash,-85.7500,40.8750
in,wabash,-85.7500,41.0000
in,kosciusko,-85.7500,41.1250
in,kosciusko,-85.7500,41.2500
in,kosciusko,-85.7500,41.3750
in,elkhart,-85.7500,41.5000
in,elkhart,-85.7500,41.6250
in,elkhart,-85.7500,41.7500
mi,st. joseph,-85.7500,41.8750
mi,st. joseph,-85.7500,42.0000
mi,kalamazoo,-85.7500,42.1250
mi,kalamazoo,-85.7500,42.2500
mi,kalamazoo,-85.7500,42.3750
mi,allegan,-85.7500,42.5000
mi,allegan,-85.7500,42.6250
mi,allegan,-85.7500,42.7500
mi,kent,-85.7500,42.8750
mi,kent,-85.7500,43.0000
mi,kent,-85.7500,43.1250
mi,kent,-85.7500,43.2500
mi,newaygo,-85.7500,43.3750
mi,newaygo,-85.7500,43.5000
mi,newaygo,-85.7500,43.6250
mi,newaygo,-85.7500,43.7500
mi,lake,-85.7500,43.8750
mi,lake,-85.7500,44.0000
mi,lake,-85.7500,44.1250
mi,wexford,-85.7500,44.2500
mi,wexford,-85.7500,44.3750
mi,wexford,-85.7500,44.5000
mi,grand traverse,-85.7500,44.6250
mi,grand traverse,-85.7500,44.7500
mi,leelanau,-85.7500,44.8750
mi,leelanau,-85.7500,45.0000
mi,mackinac,-85.7500,46.0000
mi,mackinac,-85.7500,46.1250
mi,luce,-85.7500,46.2500
mi,luce,-85.7500,46.3750
mi,luce,-85.7500,46.5000
mi,luce,-85.7500,46.6250
tn,white,-85.6250,36.0000
tn,putnam,-85.6250,36.1250
tn,jackson,-85.6250,36.2500
tn,jackson,-85.6250,36.3750
tn,clay,-85.6250,36.5000
ky,monroe,-85.6250,36.6250
ky,monroe,-85.6250,36.7500
ky,metcalfe,-85.6250,36.8750
ky,metcalfe,-85.6250,37.0000
ky,green,-85.6250,37.1250
ky,green,-85.6250,37.2500
ky,green,-85.6250,37.3750
ky,larue,-85.6250,37.5000
ky,larue,-85.6250,37.6250
ky,nelson,-85.6250,37.7500
ky,bullitt,-85.6250,37.8750
ky,bullitt,-85.6250,38.0000
ky,jefferson,-85.6250,38.1250
ky,jefferson,-85.6250,38.2500
ky,oldham,-85.6250,38.3750
in,clark,-85.6250,38.5000
in,scott,-85.6250,38.6250
in,jefferson,-85.6250,38.7500
in,jennings,-85.6250,38.8750
in,jennings,-85.6250,39.0000
in,jennings,-85.6250,39.1250
in,decatur,-85.6250,39.2500
in,decatur,-85.6250,39.3750
in,rush,-85.6250,39.5000
in,rush,-85.6250,39.6250
in,rush,-85.6250,39.7500
in,hancock,-85.6250,39.8750
in,madison,-85.6250,40.0000
in,madison,-85.6250,40.1250
in,madison,-85.6250,40.2500
in,madison,-85.6250,40.3750
in,grant,-85.6250,40.5000
in,grant,-85.6250,40.6250
in,huntington,-85.6250,40.7500
in,huntington,-85.6250,40.8750
in,huntington,-85.6250,41.0000
in,whitley,-85.6250,41.1250
in,whitley,-85.6250,41.2500
in,noble,-85.6250,41.3750
in,noble,-85.6250,41.5000
in,lagrange,-85.6250,41.6250
in,lagrange,-85.6250,41.7500
mi,st. joseph,-85.6250,41.8750
mi,st. joseph,-85.6250,42.0000
mi,kalamazoo,-85.6250,42.1250
mi,kalamazoo,-85.6250,42.2500
mi,kalamazoo,-85.6250,42.3750
mi,allegan,-85.6250,42.5000
mi,allegan,-85.6250,42.6250
mi,allegan,-85.6250,42.7500
mi,kent,-85.6250,42.8750
mi,kent,-85.6250,43.0000
mi,kent,-85.6250,43.1250
mi,kent,-85.6250,43.2500
mi,newaygo,-85.6250,43.3750
mi,newaygo,-85.6250,43.5000
mi,newaygo,-85.6250,43.6250
mi,newaygo,-85.6250,43.7500
mi,lake,-85.6250,43.8750
mi,lake,-85.6250,44.0000
mi,lake,-85.6250,44.1250
mi,wexford,-85.6250,44.2500
mi,wexford,-85.6250,44.3750
mi,wexford,-85.6250,44.5000
mi,grand traverse,-85.6250,44.6250
mi,grand traverse,-85.6250,44.7500
mi,leelanau,-85.6250,45.1250
mi,mackinac,-85.6250,46.1250
mi,luce,-85.6250,46.2500
mi,luce,-85.6250,46.3750
mi,luce,-85.6250,46.5000
mi,luce,-85.6250,46.6250
tn,white,-85.5000,36.0000
tn,putnam,-85.5000,36.1250
tn,putnam,-85.5000,36.2500
tn,jackson,-85.5000,36.3750
tn,clay,-85.5000,36.5000
ky,monroe,-85.5000,36.6250
ky,cumberland,-85.5000,36.7500
ky,metcalfe,-85.5000,36.8750
ky,metcalfe,-85.5000,37.0000
ky,green,-85.5000,37.1250
ky,green,-85.5000,37.2500
ky,green,-85.5000,37.3750
ky,larue,-85.5000,37.5000
ky,nelson,-85.5000,37.6250
ky,nelson,-85.5000,37.7500
ky,nelson,-85.5000,37.8750
ky,spencer,-85.5000,38.0000
ky,jefferson,-85.5000,38.1250
ky,jefferson,-85.5000,38.2500
ky,oldham,-85.5000,38.3750
in,clark,-85.5000,38.5000
in,jefferson,-85.5000,38.6250
in,jefferson,-85.5000,38.7500
in,jefferson,-85.5000,38.8750
in,jennings,-85.5000,39.0000
in,jennings,-85.5000,39.1250
in,decatur,-85.5000,39.2500
in,decatur,-85.5000,39.3750
in,rush,-85.5000,39.5000
in,rush,-85.5000,39.6250
in,rush,-85.5000,39.7500
in,henry,-85.5000,39.8750
in,henry,-85.5000,40.0000
in,delaware,-85.5000,40.1250
in,delaware,-85.5000,40.2500
in,delaware,-85.5000,40.3750
in,grant,-85.5000,40.5000
in,grant,-85.5000,40.6250
in,huntington,-85.5000,40.7500
in,huntington,-85.5000,40.8750
in,huntington,-85.5000,41.0000
in,whitley,-85.5000,41.1250
in,whitley,-85.5000,41.2500
in,noble,-85.5000,41.3750
in,noble,-85.5000,41.5000
in,lagrange,-85.5000,41.6250
in,lagrange,-85.5000,41.7500
mi,st. joseph,-85.5000,41.8750
mi,st. joseph,-85.5000,42.0000
mi,kalamazoo,-85.5000,42.1250
mi,kalamazoo,-85.5000,42.2500
mi,kalamazoo,-85.5000,42.3750
mi,barry,-85.5000,42.5000
mi,barry,-85.5000,42.6250
mi,barry,-85.5000,42.7500
mi,kent,-85.5000,42.8750
mi,kent,-85.5000,43.0000
mi,kent,-85.5000,43.1250
mi,kent,-85.5000,43.2500
mi,montcalm,-85.5000,43.3750
mi,mecosta,-85.5000,43.5000
mi,mecosta,-85.5000,43.6250
mi,mecosta,-85.5000,43.7500
mi,osceola,-85.5000,43.8750
mi,osceola,-85.5000,44.0000
mi,osceola,-85.5000,44.1250
mi,wexford,-85.5000,44.2500
mi,wexford,-85.5000,44.3750
mi,wexford,-85.5000,44.5000
mi,grand traverse,-85.5000,44.6250
mi,grand traverse,-85.5000,44.7500
mi,grand traverse,-85.5000,44.8750
mi,charlevoix,-85.5000,45.6250
mi,charlevoix,-85.5000,45.7500
mi,mackinac,-85.5000,46.1250
mi,luce,-85.5000,46.2500
mi,luce,-85.5000,46.3750
mi,luce,-85.5000,46.5000
mi,luce,-85.5000,46.6250
tn,white,-85.3750,36.0000
tn,putnam,-85.3750,36.1250
tn,overton,-85.3750,36.2500
tn,overton,-85.3750,36.3750
tn,overton,-85.3750,36.5000
ky,cumberland,-85.3750,36.6250
ky,cumberland,-85.3750,36.7500
ky,cumberland,-85.3750,36.8750
ky,adair,-85.3750,37.0000
ky,adair,-85.3750,37.1250
ky,taylor,-85.3750,37.2500
ky,taylor,-85.3750,37.3750
